balance_transaction_id,created_utc,reporting_category,charge_id,payment_method_type,card_funding,payment_metadata[bill_uuid],payment_metadata[copay_passthrough],payment_metadata[recouped_fee],refund_metadata[bill_uuid],refund_metadata[copay_passthrough],refund_metadata[recouped_fee]
txn_1OjKrgKA296nhejwbA8pLBry,2024-02-13 12:13:32,transfer,,,,,,,,,
txn_1OjKrsKA296nhejwtiCGhvug,2024-02-13 12:13:43,transfer,,,,,,,,,
txn_1OjKv5KA296nhejwnsfL7HeZ,2024-02-13 12:17:03,transfer,,,,,,,,,
txn_1OjKwhKA296nhejwoWYdQA4I,2024-02-13 12:18:43,transfer,,,,,,,,,
txn_1OjKwkKA296nhejwZTBu78xz,2024-02-13 12:18:46,transfer,,,,,,,,,
txn_1OjKz2KA296nhejwuofP7gjO,2024-02-13 12:21:08,transfer,,,,,,,,,
txn_1OjKzpKA296nhejwwM4Gr4nd,2024-02-13 12:21:57,transfer,,,,,,,,,
txn_1OjL1dKA296nhejwZSNL36yc,2024-02-13 12:23:49,transfer,,,,,,,,,
txn_1OjL1jKA296nhejwpqjIclBb,2024-02-13 12:23:55,transfer,,,,,,,,,
txn_1OjLlMKA296nhejw2N3sIpGP,2024-02-13 13:11:03,transfer,,,,,,,,,
txn_1OjLlsKA296nhejwCRxMHSHM,2024-02-13 13:11:35,transfer,,,,,,,,,
txn_1OjLm2KA296nhejw6kdL1Hxm,2024-02-13 13:11:46,transfer,,,,,,,,,
txn_1OjLmIKA296nhejws5e8cKG8,2024-02-13 13:12:02,transfer,,,,,,,,,
txn_1OjLmPKA296nhejwQkSI9Ejs,2024-02-13 13:12:09,transfer,,,,,,,,,
txn_1OjLnQKA296nhejwfl51fYCU,2024-02-13 13:13:12,transfer,,,,,,,,,
txn_1OjLnnKA296nhejwbqYtzMmA,2024-02-13 13:13:35,transfer,,,,,,,,,
txn_3OjM49KA296nhejw0tTL4WTH,2024-02-13 13:30:29,charge,ch_3OjM49KA296nhejw0YKseIDN,card,credit,2ba275e6-74e7-4128-ad45-24df7bc6fba2,2.07,0.06,,,
txn_3OjM4AKA296nhejw0iwVsPIc,2024-02-13 13:30:31,charge,ch_3OjM4AKA296nhejw0vc5R6Cs,card,credit,1ff3ca18-ff0e-4377-a022-3c2372db529b,57.69,1.73,,,
txn_3OjM4CKA296nhejw13DftcNk,2024-02-13 13:30:32,charge,ch_3OjM4CKA296nhejw1aa8IssQ,card,credit,4b750fe2-891a-44b6-9621-3dc99bd0b053,53.67,1.61,,,
txn_3OjM4DKA296nhejw1ewDudjj,2024-02-13 13:30:34,charge,ch_3OjM4DKA296nhejw117Gc8KD,card,credit,f0a67cf9-36ae-445f-a105-d6f713fabf27,200.00,6.00,,,
txn_3OjM4GKA296nhejw1neDwQRd,2024-02-13 13:30:36,charge,ch_3OjM4GKA296nhejw124Dr62B,card,credit,eee417f3-9542-4e53-99cb-73d9dd3c7cc2,160.00,4.80,,,
txn_3OjM4GKA296nhejw0yY0rets,2024-02-13 13:30:37,charge,ch_3OjM4GKA296nhejw0dxReKdS,card,credit,758cbfe4-6a4b-41d6-b48a-83de3b7db890,62.40,1.87,,,
txn_3OjM4IKA296nhejw1IcIIhwy,2024-02-13 13:30:38,charge,ch_3OjM4IKA296nhejw1eJe3Jh7,card,credit,35d34d38-15d7-4bd7-b079-1bab95188b76,72.62,2.18,,,
txn_3OjM4JKA296nhejw0ewdGWYn,2024-02-13 13:30:39,charge,ch_3OjM4JKA296nhejw03Krfk2p,card,credit,17100e10-8dd2-4c67-bc5a-c68fd1a4e508,200.00,6.00,,,
txn_3OjM4LKA296nhejw0NgAcnGN,2024-02-13 13:30:41,charge,ch_3OjM4LKA296nhejw06ojeDXB,card,credit,6bdd2bc5-0e46-4f16-a864-fdc6d39af0b3,93.60,2.81,,,
txn_3OjM4MKA296nhejw0QR1wMNh,2024-02-13 13:30:42,charge,ch_3OjM4MKA296nhejw0gqcrtn3,card,credit,07a4b652-a194-471e-bb38-67d6369b01a1,200.00,6.00,,,
txn_3OjM4NKA296nhejw05nKMMEN,2024-02-13 13:30:44,charge,ch_3OjM4NKA296nhejw0naoxUhk,card,credit,14d21f83-84a6-4d27-b134-5af361459c3e,2191.90,65.76,,,
txn_3OjM4NKA296nhejw1Nk57juR,2024-02-13 13:30:44,charge,ch_3OjM4NKA296nhejw1ONCI2I6,card,credit,e5335cfc-9042-4af9-8dcf-5d4115be7ef4,1755.00,52.65,,,
txn_3OjM4OKA296nhejw03SKEBca,2024-02-13 13:30:45,charge,ch_3OjM4OKA296nhejw0RO8llyV,card,credit,f0d68c92-3bfb-4e5c-bb10-2dfc7e25fce3,900.00,27.00,,,
txn_3OjMA1KA296nhejw12o67iSe,2024-02-13 13:36:33,charge,ch_3OjMA1KA296nhejw1Du4FQuA,card,credit,0031cd53-a2d7-4ff8-b6e5-70203ceb49bc,44.26,1.33,,,
txn_3OjOcWKA296nhejw0LqdDPzt,2024-02-13 21:10:04,charge,py_3OjOcWKA296nhejw0nHNRJ52,us_bank_account,,f20dde30-1eb6-4eb1-a6de-8ad77270643f,320.00,0.00,,,
txn_3OhuA2KA296nhejw0b8X3MlY,2024-02-13 21:18:53,refund,ch_3OhuA2KA296nhejw0fPDZTso,card,credit,127200c0-3621-4275-9167-d4d01b73fea9,882.31,26.47,0a3789ae-9f24-43a2-bfdb-2a4a3c8ceb9f,-882.31,-26.47
txn_3OjToCKA296nhejw0fmyu8Qa,2024-02-14 00:03:26,charge,py_3OjToCKA296nhejw0C7eZr3b,us_bank_account,,db981829-f9ff-41ad-b087-c4e21a3c9d6d,76.27,0.00,,,
txn_3OjToDKA296nhejw1iJafarC,2024-02-14 00:03:29,charge,py_3OjToDKA296nhejw1N23GsA9,us_bank_account,,c2365c4e-18b0-47c7-8052-bf4dcc3325a2,63.94,0.00,,,
txn_3OjTnFKA296nhejw1ZBHCpzF,2024-02-14 00:19:08,charge,py_3OjTnFKA296nhejw1WSgigSH,us_bank_account,,85715e6e-aad2-45a7-907b-b2c1b23f287c,350.00,0.00,,,
txn_3OjToBKA296nhejw08ZoDhsj,2024-02-14 00:19:09,charge,py_3OjToBKA296nhejw0Q4JSUkR,us_bank_account,,d23d96db-84d3-4e1f-8d5b-ebb16776d4b8,66.99,0.00,,,
txn_3OjToIKA296nhejw0cS9NoFB,2024-02-14 00:19:09,charge,py_3OjToIKA296nhejw0Kd9vHsJ,us_bank_account,,ce63a614-5b01-4071-a7e7-7e01bc9d85c1,1032.24,0.00,,,
txn_3OjToGKA296nhejw02kQeN8j,2024-02-14 00:19:10,charge,py_3OjToGKA296nhejw0QJZOHvB,us_bank_account,,259e4792-cf27-4f93-876c-85d7b47bb9a9,63.94,0.00,,,
txn_3OjToEKA296nhejw0Ub9Ggci,2024-02-14 00:19:12,charge,py_3OjToEKA296nhejw0fYg6bPM,us_bank_account,,a6bc094d-6dd6-4fad-9736-b19e27b01ff6,144.23,0.00,,,
txn_3OjTo8KA296nhejw0arJuQiN,2024-02-14 00:23:30,charge,py_3OjTo8KA296nhejw0tBpRCNj,us_bank_account,,92908936-3f60-41fd-8ba1-1dd060801b00,248.29,0.00,,,
txn_3Oduv3KA296nhejw05hRiRGr,2024-02-14 07:20:16,refund,ch_3Oduv3KA296nhejw0JiiZPTF,card,credit,1f609a3f-049a-452d-9dc2-e4a67619ca67,1080.00,32.40,b984ed3b-de3e-405e-b6bd-ffd98da0d163,-1080.00,-32.40
txn_1Ojdn9KA296nhejwfZ6DEaRy,2024-02-14 08:26:07,charge_failure,py_3Ohu9zKA296nhejw011Znljp,us_bank_account,,94640c0f-2be6-48ef-9f38-884ab823493c,702.00,0.00,,,
txn_1OjhNfKA296nhejwEj2t41wP,2024-02-14 12:16:02,transfer,,,,,,,,,
txn_1OjhQFKA296nhejwRXvRnp7F,2024-02-14 12:18:43,transfer,,,,,,,,,
txn_1OjiHWKA296nhejwbLmJGRC5,2024-02-14 13:13:46,transfer,,,,,,,,,
txn_3OjiXiKA296nhejw0ZOW7n1M,2024-02-14 13:30:31,charge,ch_3OjiXiKA296nhejw0H1FIE04,card,credit,bb7e7519-9501-4bfd-8e49-f7a9e911cfeb,5.41,0.16,,,
txn_3OjiXjKA296nhejw0b1qlI1R,2024-02-14 13:30:31,charge,ch_3OjiXjKA296nhejw0Af8zO4O,card,credit,b43c9852-3f23-4ff7-ba8a-c6865b35e7b7,100.00,3.00,,,
txn_3OjiXkKA296nhejw1dcXCXOJ,2024-02-14 13:30:33,charge,ch_3OjiXkKA296nhejw1VHMhJYn,card,credit,564d840c-683f-4275-aa58-e98f5cccfc89,95.15,2.85,,,
txn_3OjiXlKA296nhejw0fu41Z1I,2024-02-14 13:30:33,charge,ch_3OjiXlKA296nhejw0Uq9sEGM,card,credit,fec0260a-c26b-4bd3-935a-6968208bb7e0,70.84,2.13,,,
txn_3OjiXmKA296nhejw0KGrkd3m,2024-02-14 13:30:34,charge,ch_3OjiXmKA296nhejw0UrGdhvP,card,credit,4e13337f-ff16-4055-ac36-1ff3d2a4bd2f,100.00,3.00,,,
txn_3OjiXmKA296nhejw0cPxwApI,2024-02-14 13:30:34,charge,ch_3OjiXmKA296nhejw06yd94K8,card,credit,c2af7233-a47d-4e93-b98e-15907643e86c,200.00,6.00,,,
txn_3OjiXnKA296nhejw1vQHX8bE,2024-02-14 13:30:35,charge,ch_3OjiXnKA296nhejw1jwWeeyT,card,credit,3da8ca73-214f-415a-86d4-8042a5715d55,70.84,2.13,,,
txn_3OjiXqKA296nhejw0YTVrUZ5,2024-02-14 13:30:38,charge,ch_3OjiXqKA296nhejw0Z3cY7ev,card,credit,5d51e20e-eb34-4df0-ab84-730cb80350c3,10.00,0.30,,,
txn_3OjiXqKA296nhejw0oJID4pY,2024-02-14 13:30:38,charge,ch_3OjiXqKA296nhejw0ViTT9x1,card,credit,be2c4257-09d4-4ef3-86ce-a150fe736a46,200.00,6.00,,,
txn_3OjiXsKA296nhejw1CpIi72f,2024-02-14 13:30:40,charge,ch_3OjiXsKA296nhejw1R6tAYAv,card,credit,ae821480-f360-4017-80ee-144b11386fa3,89.60,2.69,,,
txn_3OjiXsKA296nhejw1urVsYqV,2024-02-14 13:30:40,charge,ch_3OjiXsKA296nhejw1EqrwpUz,card,credit,ebf4d636-f890-4027-bf87-56fa9a2a62cc,200.00,6.00,,,
txn_3OjiXtKA296nhejw05UHnTFS,2024-02-14 13:30:41,charge,ch_3OjiXtKA296nhejw0Of0apDK,card,credit,c4d6e920-44df-4c0e-acde-70fc217439c0,200.00,6.00,,,
txn_3OjiXuKA296nhejw1oR030TW,2024-02-14 13:30:43,charge,ch_3OjiXuKA296nhejw1pIepCcf,card,credit,f3ba115a-1064-4b41-8127-e9bbb90f4773,200.00,6.00,,,
txn_3OjiXvKA296nhejw1fbu86to,2024-02-14 13:30:43,charge,ch_3OjiXvKA296nhejw18Wx2XqG,card,credit,785f1bd1-0586-4f56-9876-a6aea68d209e,1200.00,36.00,,,
txn_3OjiXwKA296nhejw0trQ2Sz2,2024-02-14 13:30:44,charge,ch_3OjiXwKA296nhejw01pem2TN,card,credit,3221b85f-c7ed-40da-a97b-82d3f8a9ea23,200.00,6.00,,,
txn_3OjiXwKA296nhejw09aPbcTS,2024-02-14 13:30:45,charge,ch_3OjiXwKA296nhejw00Kc5kEx,card,credit,08430872-8cb0-4fb6-8a9e-6b068eaf3897,12.28,0.37,,,
txn_3OjiXxKA296nhejw0O1sHMtw,2024-02-14 13:30:46,charge,ch_3OjiXxKA296nhejw0GXQUqFn,card,credit,9a71a28f-62ed-4439-bbc0-8e8e2d484271,91.03,2.73,,,
txn_3OjiXzKA296nhejw0dazVuQg,2024-02-14 13:30:48,charge,ch_3OjiXzKA296nhejw0faqSL24,card,credit,2eec3270-e279-4f7c-943c-c4bf922356c6,1160.00,34.80,,,
txn_3OjiXzKA296nhejw1XDtOsgj,2024-02-14 13:30:48,charge,ch_3OjiXzKA296nhejw10L7tgef,card,credit,1cb9b646-0810-4bc5-90e7-c9498acd7686,325.00,9.75,,,
txn_3OjiXuKA296nhejw04YWyYFe,2024-02-14 21:05:38,charge,py_3OjiXuKA296nhejw0I3mSmUH,us_bank_account,,490677db-8fc4-4810-8473-4044984479c8,8.40,0.00,,,
txn_3OjiXyKA296nhejw1zLnADrP,2024-02-14 21:05:42,charge,py_3OjiXyKA296nhejw1YLK4LJy,us_bank_account,,92624169-3582-47cc-9ccd-c7e29734522b,99.46,0.00,,,
txn_3OjiXyKA296nhejw1GiBPImt,2024-02-14 21:05:45,charge,py_3OjiXyKA296nhejw1nHvlxd0,us_bank_account,,33991066-7984-4b0b-9e2f-e03101c6510d,200.00,0.00,,,
txn_3Ojk1dKA296nhejw0ER44bzN,2024-02-14 21:07:49,charge,py_3Ojk1dKA296nhejw0rgQHI9N,us_bank_account,,712964c3-8299-457c-860b-d435fb33abe9,320.00,0.00,,,
txn_1OjpirKA296nhejwtOkMKM0H,2024-02-14 21:10:29,refund,py_3OhXgeKA296nhejw11M0pDAm,us_bank_account,,1780739b-8ae5-45a6-9e48-efd3934a4405,596.16,0.00,53c63f6f-8e79-4c79-9a50-b14966c45844,-420.69,0.00
txn_1OjpmGKA296nhejwVLryenlD,2024-02-14 21:13:59,refund,py_3OhMo2KA296nhejw1PBH1QkO,us_bank_account,,d53095f2-4fc4-4067-a62c-a2d82a660d63,992.32,0.00,c1c2eb70-a5bf-480d-abda-043847fb572c,-811.75,0.00
txn_3OYTlsKA296nhejw0KHvrg92,2024-02-14 21:15:52,refund,ch_3OYTlsKA296nhejw0Ud3FvSv,card,prepaid,48fb0586-d444-4127-a0f4-b0a37a7fabdb,2000.00,60.00,8f2856d8-a5ef-4f34-83c9-36114285f994,-487.73,0.00
txn_3OjiXsKA296nhejw1aR8X2sQ,2024-02-14 21:20:07,refund,ch_3OjiXsKA296nhejw1EqrwpUz,card,credit,ebf4d636-f890-4027-bf87-56fa9a2a62cc,200.00,6.00,fab511b5-7d35-477a-9483-239f2dabcaf0,-29.62,-0.89
txn_3OjiXoKA296nhejw1wEEDW8O,2024-02-14 21:20:29,charge,py_3OjiXoKA296nhejw18nrAHFA,us_bank_account,,a6804522-db1d-44a9-a02f-8a991ee368ef,200.00,0.00,,,
txn_3OjiXzKA296nhejw06FAZxhm,2024-02-14 21:20:45,charge,py_3OjiXzKA296nhejw0yFwaSBI,us_bank_account,,a3b11207-2f6f-4192-9de0-49214dcd31f8,200.00,0.00,,,
txn_3OaI9hKA296nhejw0dHuON63,2024-02-14 21:27:01,refund,ch_3OaI9hKA296nhejw0oXIWcxf,card,credit,b4260587-2d17-49bf-ae14-fc7f49c7cb5c,2000.00,60.00,bed9890d-6cd4-4d7c-a4f0-ec7f66e78fee,-2000.00,-60.00
txn_1OjquSKA296nhejwMMB2aJk9,2024-02-14 22:26:32,transfer_reversal,,,,,,,,,
txn_1Ojr0HKA296nhejws2c71hI5,2024-02-14 22:32:33,transfer_reversal,,,,,,,,,
txn_3OjpogKA296nhejw1ZkJ2zWX,2024-02-15 00:04:35,charge,py_3OjpogKA296nhejw12wmAIaB,us_bank_account,,23df23cb-a30a-4e34-9fd5-ce46c6e4335e,1750.00,0.00,,,
txn_3OjptrKA296nhejw02c46YUA,2024-02-15 00:04:43,charge,py_3OjptrKA296nhejw0NLNy1qR,us_bank_account,,68842d88-c3a8-4f3c-a7d1-20cbcaea02f0,9087.73,0.00,,,
txn_3Ojpz2KA296nhejw0UGfV1Bo,2024-02-15 00:04:50,charge,py_3Ojpz2KA296nhejw0P9ChKk0,us_bank_account,,d52f48b9-b6cb-47ff-a308-2fea75646a85,5115.14,0.00,,,
txn_3Ojq0TKA296nhejw0bocIAaX,2024-02-15 00:04:52,charge,py_3Ojq0TKA296nhejw0rAWseVO,us_bank_account,,b530818e-26f8-48ac-93a3-f5789e082649,90.00,0.00,,,
txn_1OjtsAKA296nhejw20jcEJZP,2024-02-15 01:36:22,transfer,,,,,,,,,
txn_3Ojts8KA296nhejw0GaVFRJo,2024-02-15 02:38:39,charge,py_3Ojts8KA296nhejw0ETQnbYc,us_bank_account,,a0351158-5dac-4f5d-ba47-3c9ba07246c0,8.50,0.00,,,
txn_3OjtsTKA296nhejw0digV463,2024-02-15 02:38:41,charge,py_3OjtsTKA296nhejw0vJu6iQ7,us_bank_account,,a21fdbd5-6f47-473e-830a-bc9b0935499e,2779.39,0.00,,,
txn_3OjtsFKA296nhejw0gucTcih,2024-02-15 02:38:54,charge,py_3OjtsFKA296nhejw0guZdE2j,us_bank_account,,403b8a26-641b-49c6-9f87-87742b54815f,86.79,0.00,,,
txn_3OjtsHKA296nhejw1S8UsBiQ,2024-02-15 02:39:00,charge,py_3OjtsHKA296nhejw1hUA4Hhe,us_bank_account,,0a8a6ad6-1ebd-4751-9c09-5eed70f098eb,99.00,0.00,,,
txn_1OjuqoKA296nhejwh9317ltk,2024-02-15 02:39:02,transfer,,,,,,,,,
txn_1OjuqqKA296nhejwAzZpMOGW,2024-02-15 02:39:04,transfer,,,,,,,,,
txn_3OjtsTKA296nhejw14LGqYld,2024-02-15 02:39:09,charge,py_3OjtsTKA296nhejw1mPfbRZ5,us_bank_account,,7210eaa1-338c-4997-8f7b-3f892c054166,496.57,0.00,,,
txn_1Ok3o5KA296nhejw31aIiG0o,2024-02-15 12:12:49,transfer,,,,,,,,,
txn_1Ok3wGKA296nhejw4x6wrhRV,2024-02-15 12:21:16,transfer,,,,,,,,,
txn_1Ok43VKA296nhejw0CrBVhdW,2024-02-15 12:28:45,transfer,,,,,,,,,
txn_1Ok43qKA296nhejwvSvdKDAC,2024-02-15 12:29:06,transfer,,,,,,,,,
txn_1Ok451KA296nhejwioHb03Cu,2024-02-15 12:30:19,transfer,,,,,,,,,
txn_1Ok47fKA296nhejw6Mkz4Lxy,2024-02-15 12:33:03,transfer,,,,,,,,,
txn_1Ok4CYKA296nhejwVzWyTOzd,2024-02-15 12:38:06,transfer,,,,,,,,,
txn_1Ok4IBKA296nhejw5V2j7ukU,2024-02-15 12:43:54,transfer,,,,,,,,,
txn_1Ok4QVKA296nhejwConr3rKW,2024-02-15 12:52:31,transfer,,,,,,,,,
txn_1Ok4VXKA296nhejw9hObmmY0,2024-02-15 12:57:43,transfer,,,,,,,,,
txn_1Ok4ZmKA296nhejwQxeqYhKH,2024-02-15 13:02:06,transfer,,,,,,,,,
txn_1Ok4kqKA296nhejw9ZxhQSx5,2024-02-15 13:13:32,transfer,,,,,,,,,
txn_1Ok4lKKA296nhejwe5hJmRiR,2024-02-15 13:14:02,transfer,,,,,,,,,
txn_1Ok4lQKA296nhejwAs0ViDcu,2024-02-15 13:14:08,transfer,,,,,,,,,
txn_1Ok4muKA296nhejwmcP1aIWf,2024-02-15 13:15:40,transfer,,,,,,,,,
txn_1Ok4vQKA296nhejwRs6A90b2,2024-02-15 13:24:27,transfer,,,,,,,,,
txn_1Ok4zyKA296nhejwPdQlJkkO,2024-02-15 13:29:10,transfer,,,,,,,,,
txn_3Ok51IKA296nhejw0FBbN0eS,2024-02-15 13:30:32,charge,ch_3Ok51IKA296nhejw09nYjQ6J,card,credit,c11962d0-7830-4c43-b10b-c9e7af4db0dc,200.00,6.00,,,
txn_3Ok51JKA296nhejw1W6K0GRf,2024-02-15 13:30:34,charge,ch_3Ok51JKA296nhejw173wrNDm,card,credit,de211dbf-22e1-4772-b035-391dbcdf7752,134.40,4.03,,,
txn_3Ok51LKA296nhejw0lSKgMAT,2024-02-15 13:30:35,charge,ch_3Ok51LKA296nhejw0jbf70zE,card,credit,df6756ef-981d-47de-ac56-82d1f6d08794,95.80,2.87,,,
txn_3Ok51MKA296nhejw18ltIyhw,2024-02-15 13:30:36,charge,ch_3Ok51MKA296nhejw19dwfxr9,card,credit,a30d07af-3d05-4dab-af6e-55dac258ff35,200.00,6.00,,,
txn_3Ok51OKA296nhejw1oBC8Ggr,2024-02-15 13:30:38,charge,ch_3Ok51OKA296nhejw1FzGc4lx,card,credit,7b93df4a-d2c1-4a95-87c5-97b99af14147,200.00,6.00,,,
txn_3Ok58FKA296nhejw1bf1sVjH,2024-02-15 13:37:44,charge,ch_3Ok58FKA296nhejw1RQXG2zn,card,credit,3e6b66f8-7f28-47de-8e73-ed29921ed5d1,8.40,0.25,,,
txn_3Ojts0KA296nhejw0jsycJmA,2024-02-15 13:44:51,charge,py_3Ojts0KA296nhejw0SPJ5sbF,us_bank_account,,e10468df-24e1-4a76-a074-4612e7b293a9,53.50,0.00,,,
txn_3OjtsHKA296nhejw1lYuSrhg,2024-02-15 13:44:52,charge,py_3OjtsHKA296nhejw1AneNMaB,us_bank_account,,b32c208f-adbe-487f-bc94-48f4cda2a3cd,168.00,0.00,,,
txn_3OjtsMKA296nhejw1X0IOZHZ,2024-02-15 13:44:52,charge,py_3OjtsMKA296nhejw1nhhW03j,us_bank_account,,47b74f6d-9de8-4bf8-be3f-17176ee40b36,224.00,0.00,,,
txn_3OjtsNKA296nhejw1VrBpIHY,2024-02-15 13:44:52,charge,py_3OjtsNKA296nhejw1AGDp41E,us_bank_account,,ba5ae7d8-be77-4bac-bd21-6778683ed575,627.61,0.00,,,
txn_3OjtsRKA296nhejw00bNHzKu,2024-02-15 13:44:52,charge,py_3OjtsRKA296nhejw0vt6jWQ4,us_bank_account,,7286cda7-42ad-4e96-a57d-9a1a2f697438,1906.00,0.00,,,
txn_3Ojts6KA296nhejw1xbzDVrs,2024-02-15 13:44:53,charge,py_3Ojts6KA296nhejw1ODM57IE,us_bank_account,,eb9118c8-8402-4de3-aeae-c83dbea87fee,3.50,0.00,,,
txn_3OjtsBKA296nhejw1HhRMeTS,2024-02-15 13:44:53,charge,py_3OjtsBKA296nhejw1Uuhp8hQ,us_bank_account,,dabf7f3c-c916-48a1-8f4a-b7040ae37743,99.00,0.00,,,
txn_3OjtsEKA296nhejw04biyRZs,2024-02-15 13:44:53,charge,py_3OjtsEKA296nhejw02PKbPkH,us_bank_account,,3154adbd-7b0e-4358-9f81-a37ce872444c,702.00,0.00,,,
txn_3OjtsJKA296nhejw0qtA8ocz,2024-02-15 13:44:53,charge,py_3OjtsJKA296nhejw0pTRrmfU,us_bank_account,,92c6cb54-2052-4287-9bbd-aef5cd38cf5f,375.00,0.00,,,
txn_3OjtsPKA296nhejw0Wo6IQB8,2024-02-15 13:44:53,charge,py_3OjtsPKA296nhejw0LS9xHBu,us_bank_account,,746e4152-eb79-4190-8deb-17e0d4312636,1906.00,0.00,,,
txn_3OjtsCKA296nhejw1M80LPsH,2024-02-15 13:44:54,charge,py_3OjtsCKA296nhejw1hqQkLnA,us_bank_account,,a061b1ae-395b-469f-a19c-b61356cd659f,116.10,0.00,,,
txn_1Ok5N6KA296nhejwB8GuviwJ,2024-02-15 13:53:04,transfer,,,,,,,,,
txn_3OjurZKA296nhejw1PMFf5t8,2024-02-15 21:14:58,charge,py_3OjurZKA296nhejw1RA0jhd4,us_bank_account,,b1485ede-857c-42dd-858d-ed12fa7ce6b6,3310.00,0.00,,,
txn_3OjurTKA296nhejw0A7PKsSR,2024-02-15 21:15:04,charge,py_3OjurTKA296nhejw0ifrK61x,us_bank_account,,038fe4c6-544e-4991-9a1c-29bf2dc12f65,2808.00,0.00,,,
txn_3OjurFKA296nhejw1k3xvdlP,2024-02-15 21:15:05,charge,py_3OjurFKA296nhejw17l4Dg4V,us_bank_account,,41894508-038f-4e5a-8cf9-b3a519b04e56,49.00,0.00,,,
txn_3OjurDKA296nhejw1qAWb1je,2024-02-15 21:15:13,charge,py_3OjurDKA296nhejw1LuMP79r,us_bank_account,,f8db3882-2c04-411a-aabc-55bfefbf9f34,99.53,0.00,,,
txn_3OjurYKA296nhejw0Va55eZ3,2024-02-15 21:15:13,charge,py_3OjurYKA296nhejw00ICUjjE,us_bank_account,,53f38cf2-ef02-4866-9fc8-8effebc2f734,1389.76,0.00,,,
txn_3OjuqwKA296nhejw0bCbZfEB,2024-02-15 21:15:17,charge,py_3OjuqwKA296nhejw0OrnbKrc,us_bank_account,,687e9c72-d275-4e56-96f3-96979e788272,171.00,0.00,,,
txn_3OjurKKA296nhejw0vSC1zlR,2024-02-15 21:15:23,charge,py_3OjurKKA296nhejw0OTkRxyb,us_bank_account,,6201366f-bc38-45b8-8dfe-d2ef94e129a0,107.00,0.00,,,
txn_3OjuqtKA296nhejw0dUaljdy,2024-02-15 21:20:35,charge,py_3OjuqtKA296nhejw0HLakOUD,us_bank_account,,c1332261-7dbb-4b6f-b94c-e8126af416c0,502.00,0.00,,,
txn_3OjuqzKA296nhejw1G64E10q,2024-02-15 21:20:35,charge,py_3OjuqzKA296nhejw1raiqvho,us_bank_account,,87934e98-8ec3-44fd-ae7f-540fe7da8c3f,396.16,0.00,,,
txn_3Ojur4KA296nhejw1GXrDAIs,2024-02-15 21:20:36,charge,py_3Ojur4KA296nhejw1f8aXild,us_bank_account,,d8629f52-818c-4f88-9e1f-bbdf95826c3d,49.00,0.00,,,
txn_3Ojur8KA296nhejw0K15xDMY,2024-02-15 21:20:36,charge,py_3Ojur8KA296nhejw0bJ6sjpF,us_bank_account,,dc1bbacc-6245-4946-8c99-145ec417a6df,56.00,0.00,,,
txn_3Ojur9KA296nhejw0JinLo4t,2024-02-15 21:20:36,charge,py_3Ojur9KA296nhejw0sj1gaqI,us_bank_account,,fb943969-af90-42a4-be2e-e19a021f4561,102.60,0.00,,,
txn_3OjurMKA296nhejw1NZ0ZO7g,2024-02-15 21:20:36,charge,py_3OjurMKA296nhejw1lXhpqcG,us_bank_account,,84481573-cb11-48ca-82bb-5e4b336708be,406.04,0.00,,,
txn_3OjurNKA296nhejw0l0Q4UvV,2024-02-15 21:20:36,charge,py_3OjurNKA296nhejw0X5S5iA3,us_bank_account,,079859e7-b2de-4969-ba46-169f074b5cdc,502.00,0.00,,,
txn_3OjurRKA296nhejw0uVMC3OM,2024-02-15 21:20:36,charge,py_3OjurRKA296nhejw0uikqegz,us_bank_account,,29cf5e25-92b0-470b-baf9-6b588c90bb71,462.09,0.00,,,
txn_3OjurUKA296nhejw1gexLlaY,2024-02-15 21:20:36,charge,py_3OjurUKA296nhejw1uynrnXN,us_bank_account,,2d838d66-4061-4fcc-bf63-efa21e5f9437,1786.26,0.00,,,
txn_3OjurVKA296nhejw0TaWPyqd,2024-02-15 21:20:36,charge,py_3OjurVKA296nhejw0FKgAEmw,us_bank_account,,9ea60e12-9f1a-4f1b-bd2f-94be8f405257,736.00,0.00,,,
txn_3OjurKKA296nhejw1HvTSkni,2024-02-15 21:20:37,charge,py_3OjurKKA296nhejw1OCqefqP,us_bank_account,,ed182dbb-2bd8-43c9-b6da-2cc4f575d00e,106.27,0.00,,,
txn_3OjurPKA296nhejw1k7O5DRP,2024-02-15 21:20:37,charge,py_3OjurPKA296nhejw13L06yCF,us_bank_account,,c24700d8-066c-4e59-b87b-1529a12fcbc6,1655.22,0.00,,,
txn_3OjurQKA296nhejw0TQIqRSa,2024-02-15 21:20:37,charge,py_3OjurQKA296nhejw0gLuymaq,us_bank_account,,af4e451f-2394-454b-84b8-6cbb46c45058,175.48,0.00,,,
txn_3OkGWTKA296nhejw0gh1Sdjf,2024-02-16 02:43:34,charge,py_3OkGWTKA296nhejw0o372z7Q,us_bank_account,,bf4a1ae0-1153-4fd4-9a79-fd7d088a5278,77.84,0.00,,,
txn_1OkRClKA296nhejwEQmLPoLC,2024-02-16 13:11:51,transfer,,,,,,,,,
txn_3OkRUoKA296nhejw116iXUPv,2024-02-16 13:30:30,charge,ch_3OkRUoKA296nhejw1Ss2RQ7t,card,prepaid,23a2fd66-4f1a-41e2-a8d3-07fe6e6383cf,200.00,6.00,,,
